_id;country;utility name;utility code;utility ID;year;Type of connection;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
1;country;utility name;utility code;utility ID;year;Type of connection; Total number of connections (residential and non-residential) in the utility area;Total Number of residential connections in the utility area;Total electricity sold per year (MWh);Length of distribution network (km) ;Total number of employees ;Average wholesale price paid per MWh (local nominal currency);Average transmission charges per MWh purchased (local nominal currency);OPEX (operation expenditures) of the distribution services (local nominal currency);CAPEX (captial expenditures) of the distribution services (local nominal currency) ;TOTEX (total expenditures) of the distribution network (local nominal currency);Energy losses in distribution per year (due to technical losses and illegal connections) %;Energy losses in distribution per year due to technical losses %;Energy losses in distribution per year due to non-technical losses (illegal connections) %;Average duration of interruptions per subscriber (hours/year);Average frequency of interruptions per subscriber (# interruptions / year);Number of residential subscribers per 100 households in the concession area (Residential coverage) # / 100 households;Number of customer complaints per year;Average duration between customer complaint and the solution of the problem (hours);Average residential tariff (local nominal currency / MWh);Average industrial tariff (local nominal currency / MWh);Installation Cost (residential) local nominal currency;Installation Cost (Industrial) local nominal currency;Year of privatization;Residencial conexions per employee;Energy sold per employee
2;country;name;code;id_conce;year;typ_conc;n_con;n_rd_con;mwh_sold;length_net;n_wrks;whosale_price_p;transm_chrs_p;opex;capex;totex;d_losses;d_losses_t;d_losses_c;dur_interr;freq_interr;coverage;complains;dur_problem;avg_rd_tariff_p;avg_in_tariff_p;inst_rd_price_p;inst_in_price_p;d_priv;rd_cn_wkr;mwh_wkr
3465;Bolivia;Electricidad De La Paz S.A.(FORMED ON THE BASIS OF COBEE'S DISTRIBUTION ASSETS IN LA PAZ, EL ATO AND VIACHA. SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995) (SEPARATE INFORMATION WAS AVAILABLE BEFORE 1996);ELECTROPAZ;110;2003;Elec - Distribution;330436;293476;934811;3804.12;254;259.2;;;;;0.11;;;30.275;33.075;;92957;;444;331.2;;;1;1.155.417.323;3.680.358.268
3466;Bolivia;Electricidad De La Paz S.A.(FORMED ON THE BASIS OF COBEE'S DISTRIBUTION ASSETS IN LA PAZ, EL ATO AND VIACHA. SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995) (SEPARATE INFORMATION WAS AVAILABLE BEFORE 1996);ELECTROPAZ;110;2004;Elec - Distribution;345847;308080;982722;3906.84;224;255.953;;;;;0.1187;;;1.03;0.97;;84706;;456.765;331.669;;;1;1.375.357.143;4.387.151.786
3467;Bolivia;Electricidad De La Paz S.A.(FORMED ON THE BASIS OF COBEE'S DISTRIBUTION ASSETS IN LA PAZ, EL ATO AND VIACHA. SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995) (SEPARATE INFORMATION WAS AVAILABLE BEFORE 1996);ELECTROPAZ;110;2005;Elec - Distribution;360123;321540;1011251;;259;;;;;;;;;3.95;4.57;;81858;;462.07;338.1;;;1;1.241.467.181;3.904.444.015
3468;Bolivia;Electricidad De La Paz S.A.(FORMED ON THE BASIS OF COBEE'S DISTRIBUTION ASSETS IN LA PAZ, EL ATO AND VIACHA. SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995) (SEPARATE INFORMATION WAS AVAILABLE BEFORE 1996);ELECTROPAZ;110;2006;Elec - Distribution;376319;336572;1086730.71;;;;;;;;;;;;;;;;48.726.972;3.480.498;;;1;;
3469;Bolivia;Electricidad De La Paz S.A.(FORMED ON THE BASIS OF COBEE'S DISTRIBUTION ASSETS IN LA PAZ, EL ATO AND VIACHA. SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995) (SEPARATE INFORMATION WAS AVAILABLE BEFORE 1996);ELECTROPAZ;110;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
3470;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;1987;Elec - Distribution;96028;83425;215056;;232;;;;;;0.115226337;;;;;0.359;;;;;;;0;3.595.905.172;9.269.655.172
3471;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;1988;Elec - Distribution;99370;86538;236966;;237;;;;;;0.07751938;;;;;0.359;;;;;;;0;3.651.392.405;9.998.565.401
3472;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;1989;Elec - Distribution;104339;91097;245524;;260;;;;;;0.098540146;;;;;0.36;;;;;;;0;3.503.730.769;9.443.230.769
3473;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;1990;Elec - Distribution;109327;96017;248542.5;;284;;;;;;0.1041;;;;;0.36;;;1.450.061;1.510.348;;;0;3.380.880.282;8.751.496.479
3474;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;1991;Elec - Distribution;114925;101288;264687.89;;294;;;;;;0.1048;;;;;0.42;;;2.008.941;2.119.952;;;0;3.445.170.068;9.002.989.456
3475;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;1992;Elec - Distribution;120233;106279;281916.6;;299;;;;;;0.1006;;;;;0.42;;;220.304;233.632;;;0;3.554.481.605;9.428.648.829
3476;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;1993;Elec - Distribution;131288;115485;304011.1;;324;;;;;;0.0812;;;;;0.45;;;236.256;258.94;;;0;3.564.351.852;9.383.058.642
3477;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;1994;Elec - Distribution;142128;125146;339107.4;;326;;;;;;0.0864;;;;;0.47;;;262.624;284.896;;;0;3.838.834.356;1.040.206.748
3478;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;1995;Elec - Distribution;156417;137822;371678;;322;;;;;;0.0913;;;;;0.486599696;;;291.128;301.25;;;0;4.280.186.335;1.154.279.503
3479;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;1996;Elec - Distribution;169034;148623;406518.3;;335;;;;;;0.0894;;;;;0.503785669;;;318.125;316.598;;;1;4.436.507.463;1.213.487.463
3480;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;1997;Elec - Distribution;177483;152658;447875.17;;305;;;;;;0.084;;;;;0.521578624;4833;;332.537;329.902;;;1;5.005.180.328;146.844.318
3481;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;1998;Elec - Distribution;197614;169538;503064.26;;2.299.973.073;;;;;;0.0814;;;8.04;7.77;0.54;9021;;367.08;348.312;;;1;7.371.303.691;218.726.152
3482;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;1999;Elec - Distribution;208509;178271;519365.11;;2.307.263.927;;;;;;0.0819;;;6.93;6.82;0.564;8876;;376.035;366.124;;;1;7.726.510.951;2251
3483;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;2000;Elec - Distribution;216663;185355;531940.62;6962.11;2.312.785.304;252.34;;;;;0.0875;;;2.28;2.61;0.564;12197;;411.06;360.22;;;1;8.014.362.581;2300
3484;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;2001;Elec - Distribution;228769;196060;534672;7113.46;2.309.598.272;200.889;;;;;0.0935;;;4.54;5.23;;14151;;432.939;303.654;;;1;848.892.218;2315
3485;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;2002;Elec - Distribution;239850;205548;579754;8770.63;2.339.799.136;231.12;;;;;0.1025;;;5.99;6.26;;14779;;483.84;304.56;;;1;878.485.665;2.477.793.889
3486;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;2003;Elec - Distribution;250481;213523;594251;8782.08;237;1599.2;;;;;0.0967;;;4.675;48.225;;15216;;524;338.4;;;1;9.009.409.283;2.507.388.186
3487;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;2004;Elec - Distribution;258938;219589;608674;8945.28;218;237.847;;;;;0.1076;;;3.22;4.04;;17547;;542.357;340.722;;;1;1.007.288.991;2.792.082.569
3488;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;2005;Elec - Distribution;269636;228787;644238;;230;;;;;;;;;2.76;3.69;;22458;;539.35;334.88;;;1;994.726.087;2.801.034.783
3489;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;2006;Elec - Distribution;280884;239334;684610.93;;;;;;;;;;;;;;;;56.102.313;34.224.897;;;1;;
3490;Bolivia;Empresa de Luz y Fuerza Elctrica Cochabamba S.A. ;ELFEC;111;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
3491;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;1987;Elec - Distribution;22111;19097;49856;;51;;;;;;;;;;;0.931;;;;;;;0;3.744.509.804;9.775.686.275
3492;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;1988;Elec - Distribution;22931;19755;54582;;55;;;;;;;;;;;0.793;;;;;;;0;3.591.818.182;992.4
3493;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;1989;Elec - Distribution;24047;20900;59774;;63;;;;;;0.107910448;;;;;0.79649231;;;;;;;0;3.317.460.317;9.487.936.508
3494;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;1990;Elec - Distribution;25737;22283;61193.84;;76;;;;;;0.1298;;;;;0.8;;;92.017;1.053.436;;;0;2.931.973.684;8.051.821.053
3495;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;1991;Elec - Distribution;29291;25155;64630.05;;77;;;;;;0.1141;;;;3.5;0.85322916;;;1.418.076;1.500.439;;;0;3.266.883.117;8.393.512.987
3496;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;1992;Elec - Distribution;30672;26552;70526.6;;79;;;;;;0.1249;;;5.71;3.56;0.91;;;157.976;172.48;;;0;3.361.012.658;8.927.417.722
3497;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;1993;Elec - Distribution;31737;27550;73074.2;;84;;;;;;0.1282;;;;;0.9;;;199.02;214.856;;;0;3.279.761.905;8.699.309.524
3498;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;1994;Elec - Distribution;33021;28696;76991.2;542;82;;;;;;0.077;;;;;0.9;;;236.64;242.208;;;0;3.499.512.195;9.389.170.732
3499;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;1995;Elec - Distribution;34400;29863;78957.5;558;135;;;;;;0.1144;;;;;0.95;;;252.086;273.294;;;0;2.212.074.074;5.848.703.704
3500;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;1996;Elec - Distribution;35720;31000;89900.9;945;97;;;;;;0.121;;;;;0.97;;;277.914;282.495;;;1;3.195.876.289;9.268.134.021
3501;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;1997;Elec - Distribution;36777;32222;163611.91;1069;77;;;;;;0.108;;;;;0.98;121;;337.807;338.861;;;1;4.184.675.325;2124.83
3502;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;1998;Elec - Distribution;37894;33341;185501.8;1043;69;;;;;;0.0934;;;2.36;2.34;0.97;2939;;382.536;357.144;;;1;4.832.028.986;2.688.431.884
3503;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;1999;Elec - Distribution;40580;35792;190867.39;1100;6.404.945.973;;;;;;0.088;;;3.64;5.67;1;3491;;399.938;344.553;;;1;5.588.181.407;2980
3504;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;2000;Elec - Distribution;41757;36733;184368;1444.28;6.402.472.509;257.3;;;;;0.0904;;;3.73;6.63;1;4006;;434.62;369.52;;;1;5.737.314.756;2.879.637.511
3505;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;2001;Elec - Distribution;42534;37287;192.698.606;1525.53;64;215.475;;;;;0.1045;;;4.23;5.93;1;6636;;472.719;327.522;;;1;582.609.375;3.010.915.719
3506;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;2002;Elec - Distribution;43910;38780;198050;1560.74;64;228.24;;;;;0.0716;;;4.16;7.23;1;7299;;499.68;315.36;;;1;6.059.375;309.453.125
3507;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;2003;Elec - Distribution;46387;41268;194512;1580.28;65;262.4;;;;;0.0887;;;3.925;5.52;1;6221;;544;348;;;1;6.348.923.077;2.992.492.308
3508;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;2004;Elec - Distribution;48852;43632;213942;1604.76;55;218.918;;;;;0.0886;;;2.31;3.58;;5550;;570.339;341.545;;;1;7.933.090.909;3.889.854.545
3509;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;2005;Elec - Distribution;50842;45559;244782;;67;;;;;;;;;4.31;2;;6658;;559.475;333.27;;;1;6.799.850.746;3.653.462.687
3510;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;2006;Elec - Distribution;53582;48215;268324.18;;;;;;;;;;;;;;;;58.339.776;32.484.648;;;1;;
3511;Bolivia;Empresa de Luz y Fuerza Elctrica Oruro S.A. (SOLD BY COBEE TO OTHER PRIVATE INVESTORS IN DECEMBER 1995);ELFEO;112;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
3512;Bolivia;Servicios Elctricos Potos ;SEPSA;113;1990;Elec - Distribution;19563;17267;37583.5;;95;;;;;;0.1368;;;;;0.96;;;1.621.403;2.290.906;;;0;1.817.578.947;3.956.157.895
3513;Bolivia;Servicios Elctricos Potos ;SEPSA;113;1991;Elec - Distribution;20381;18058;41971.85;;95;;;;;;0.1483;;;;;;;;196.955;2.349.136;;;0;1.900.842.105;4.418.089.474
3514;Bolivia;Servicios Elctricos Potos ;SEPSA;113;1992;Elec - Distribution;21148;18722;34410.8;;95;;;;;;0.2115;;;1.03;1.74;0.97;;;221.088;236.768;;;0;1.970.736.842;3.622.189.474
3515;Bolivia;Servicios Elctricos Potos ;SEPSA;113;1993;Elec - Distribution;22092;19543;40133.2;;94;;;;;;0.1418;;;1.23;2.08;0.93;;;238.824;258.084;;;0;2.079.042.553;4.269.489.362
3516;Bolivia;Servicios Elctricos Potos ;SEPSA;113;1994;Elec - Distribution;23227;20500;44678;;96;;;;;;0.1485;;;;;0.94;;;284.432;271.904;;;0;2.135.416.667;4.653.958.333
3517;Bolivia;Servicios Elctricos Potos ;SEPSA;113;1995;Elec - Distribution;24262;21066;52718.1;;92;;;;;;0.1123;;;;;;;;309.926;253.05;;;0;2.289.782.609;5.730.228.261
3518;Bolivia;Servicios Elctricos Potos ;SEPSA;113;1996;Elec - Distribution;25918;22522;61018;;91;;;;;;0.1084;;;;;;;;354.264;293.184;;;0;2.474.945.055;6.705.274.725
3519;Bolivia;Servicios Elctricos Potos ;SEPSA;113;1997;Elec - Distribution;27225;23725;67336.39;;95;;;;;;0.1049;;;;;;1980;;371.535;303.552;;;0;2.497.368.421;7.088.041.053
3520;Bolivia;Servicios Elctricos Potos ;SEPSA;113;1998;Elec - Distribution;29307;25720;83250.86;;9.569.064.368;;;;;;0.0854;;;2.07;1.32;;3706;;413.448;343.344;;;1;268.782.809;870
3521;Bolivia;Servicios Elctricos Potos ;SEPSA;113;1999;Elec - Distribution;30601;26700;82328.41;;1.042.131.772;;;;;;0.0872;;;4.14;2.35;;1149;;421.509;345.136;;;1;2.562.056.039;790
3522;Bolivia;Servicios Elctricos Potos ;SEPSA;113;2000;Elec - Distribution;32802;28714;79816.63;;103.657.961;;;;;;0.117;;;3.96;3.02;;1128;;479.88;396.18;;;1;2.770.071.851;770
3523;Bolivia;Servicios Elctricos Potos ;SEPSA;113;2001;Elec - Distribution;34920;30720;71.820.897;;1.026.012.814;;;;;;0.1475;;;4.14;12.49;;1790;;469.404;399.789;;;1;2.994.114.652;700
3524;Bolivia;Servicios Elctricos Potos ;SEPSA;113;2002;Elec - Distribution;37307;32863;73068;;102;;;;;;;;;6.15;3.78;;2349;;483.84;395.28;;;1;3.221.862.745;7.163.529.412
3525;Bolivia;Servicios Elctricos Potos ;SEPSA;113;2003;Elec - Distribution;40511;35858;82746;;101;;;;;;;;;5.375;5.985;;1734;;517.6;395.2;;;1;355.029.703;8.192.673.267
3526;Bolivia;Servicios Elctricos Potos ;SEPSA;113;2004;Elec - Distribution;43238;38294;98113;;100;;;;;;;;;6.42;6.77;;1408;;534.127;406.562;;;1;382.94;981.13
3527;Bolivia;Servicios Elctricos Potos ;SEPSA;113;2005;Elec - Distribution;47033;41600;104993;;126;;;;;;;;;8.05;9.87;;1577;;532.105;423.43;;;1;3.301.587.302;8.332.777.778
3528;Bolivia;Servicios Elctricos Potos ;SEPSA;113;2006;Elec - Distribution;51104;44920;125437.87;;;;;;;;;;;;;;;;56.268.051;43.423.356;;;1;;
3529;Bolivia;Servicios Elctricos Potos ;SEPSA;113;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
3530;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;1988;Elec - Distribution;18693;15197;27864;;152;;;;;;0.2;;;;;0.875;;;;;;;0;9.998.026.316;1.833.157.895
3531;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;1989;Elec - Distribution;18269;16015;30546;;148;;;;;;0.162162162;;;;;;;;;;;;0;1.082.094.595;2.063.918.919
3532;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;1990;Elec - Distribution;13894;12016;21706.1;;175;;;;;;0.166666667;;;;;;;;;;;;0;6.866.285.714;1.240.348.571
3533;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;1991;Elec - Distribution;14914;12958;23475.63;;;;;;;;0.16583124;;;;;;;;;;;;0;;
3534;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;1992;Elec - Distribution;16108;14130;26559.27;;;;;;;;0.165;;;;;;;;215.6;325.36;;;0;;
3535;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;1993;Elec - Distribution;17258;15076;28413.9;;;;;;;;0.1528;;;;;;;;305.592;475.508;;;0;;
3536;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;1994;Elec - Distribution;18663;16320;28980.5;;;;;;;;0.2263;;;;;;;;327.12;494.16;;;0;;
3537;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;1995;Elec - Distribution;20149;17640;31560.9;;;;;;;;0.226549862;;;;;;;;316.192;426.088;;;0;;
3538;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;1996;Elec - Distribution;21590;18991;35596.65;;;;;;;;0.2268;;;;;;;;339.503;458.1;;;0;;
3539;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;1997;Elec - Distribution;23125;20399;39.643.389;;;;;;;;0.2169;;;;;;;;352.563;452.166;;;0;;
3540;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;1998;Elec - Distribution;25047;22248;42.406.574;;;;;;;;0.2398;;;;;;2557;;370.392;475.824;;;1;;
3541;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;1999;Elec - Distribution;26787;23812;45193.12;;;;;;;;0.2277;;;;;;5013;;391.776;535.777;;;1;;
3542;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;2000;Elec - Distribution;28410;25288;47.356.868;;;;;;;;0.2675;;;;;;2989;;391.22;525.14;;;1;;
3543;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;2001;Elec - Distribution;29567;26360;52.458.715;;;;;;;;0.2912;;;;;;1095;;411.06;551.616;;;1;;
3544;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;2002;Elec - Distribution;30410;27232;55633.65;;;;;;;;;;;;;;1497;;413.28;584.64;;;1;;
3545;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;2003;Elec - Distribution;31643;28442;59681;;;;;;;;;;;;;;1022;;456;609.6;;;1;;
3546;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;2004;Elec - Distribution;32776;29512;59681.45;;318;;;;;;;;;;;;2188;;463.25;565.11;;;1;9.280.503.145;1.876.775.157
3547;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;2005;Elec - Distribution;34260;30974;64845.13;;;;;;;;;;;;;;1497;;415.38;503.93;;;1;;
3548;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;2006;Elec - Distribution;36062;32724;70325.82;;357;;;;;;;;;;;;;;44.003.439;51.875.994;;;1;;
3549;Bolivia;Servicios Elctricos Tarija S.A.;SETAR - CENTRAL;114;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
3550;Antigua and Barbuda ;Antigua Public Utilities Authority;APUA;206001;2000;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;0;;
3551;Antigua and Barbuda ;Antigua Public Utilities Authority;APUA;206001;2001;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;0;;
3552;Antigua and Barbuda ;Antigua Public Utilities Authority;APUA;206001;2002;Elec - Distribution;26142;23835;162.400.148;648.6;275;;;102888343;;;0.1849;0.0893;0.0956;0.068;0.0018;;174.8;;6.606.953.308;8.538.994.481;;;0;8.667.272.727;5.905.459.927
3553;Antigua and Barbuda ;Antigua Public Utilities Authority;APUA;206001;2003;Elec - Distribution;27017;24596;150.132.641;;296;;;116471406;4462145;120933551;;;;;;;;;7.933.965.785;9.742.137.551;;;0;8.309.459.459;5.072.048.682
3554;Antigua and Barbuda ;Antigua Public Utilities Authority;APUA;206001;2004;Elec - Distribution;27752;25293;168.833.012;665.6;275;;;130707012;9109449;139816461;0.102;;;;;;328.8;;7.140.780.264;9.230.747.552;;;0;9.197.454.545;6.139.382.255
3555;Antigua and Barbuda ;Antigua Public Utilities Authority;APUA;206001;2005;Elec - Distribution;28724;26188;175.897.223;;244;;;140000000;11400000;151400000;0.102;;;;;;;;;;;;0;1.073.278.689;7.208.902.582
3556;Antigua and Barbuda ;Antigua Public Utilities Authority;APUA;206001;2006;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;0;;
3557;Antigua and Barbuda ;Antigua Public Utilities Authority;APUA;206001;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;0;;
3558;Dominica;Dominica Electricity Services Limited;DOMLEC ;206002;2000;Elec - Distribution;26383;22802;62005;;223;;;30629035;10599344;41228379;;;;;;;;;;;;;1;1.022.511.211;2.780.493.274
3559;Dominica;Dominica Electricity Services Limited;DOMLEC ;206002;2001;Elec - Distribution;26665;23069;63914;;200;;;36745605;10262153;47007758;;;;;;;;;;;;;1;115.345;319.57
3560;Dominica;Dominica Electricity Services Limited;DOMLEC ;206002;2002;Elec - Distribution;26495;23210;63981;;236;;;31453853;7215678;38669531;;;;;;;88.7;;6.726.233.405;7.639.088.534;;;1;9.834.745.763;2.711.059.322
3561;Dominica;Dominica Electricity Services Limited;DOMLEC ;206002;2003;Elec - Distribution;27513;24333;62735;;189;;;38569931;6360134;44930065;;;;;;;;;;;;;1;1.287.460.317;3.319.312.169
3562;Dominica;Dominica Electricity Services Limited;DOMLEC ;206002;2004;Elec - Distribution;28980;25181;66419;;185;;;44120611;4998807;49119418;;;;;;;;;8.482.473.595;1.004.466.778;;;1;1.361.135.135;3.590.216.216
3563;Dominica;Dominica Electricity Services Limited;DOMLEC ;206002;2005;Elec - Distribution;29025;24851;67789;247;180;;;50689974;13134761;63824735;0.171;;;;;;;;;;;;1;1.380.611.111;3.766.055.556
3564;Dominica;Dominica Electricity Services Limited;DOMLEC ;206002;2006;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
3565;Dominica;Dominica Electricity Services Limited;DOMLEC ;206002;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
3566;Grenada;Grenada Electricity Services Limited;GRENLEC;206003;2000;Elec - Distribution;33089;28727;113.347.694;;;;;;;;;;;;;;;;;;;;1;;
3567;Grenada;Grenada Electricity Services Limited;GRENLEC;206003;2001;Elec - Distribution;34288;29903;123.918.398;;190;;;53283416;16628764;69912180;;;;;;;;;;;;;1;1.573.842.105;6.522.020.947
3568;Grenada;Grenada Electricity Services Limited;GRENLEC;206003;2002;Elec - Distribution;35225;30674;129.213.596;354;196;;;51231317;8216347;59447664;0.1;0.08;0.02;;;;55.8;;5.666.215.697;585.040.893;;;1;156.5;6.592.530.408
3569;Grenada;Grenada Electricity Services Limited;GRENLEC;206003;2003;Elec - Distribution;36437;31707;138.292.268;;201;;;59282109;11881573;71163682;0.1315;;;;;;;;;;;;1;1.577.462.687;6.880.212.338
3570;Grenada;Grenada Electricity Services Limited;GRENLEC;206003;2004;Elec - Distribution;3.492.144.227;3.041.494.227;125.510.756;354;194;;;60360620;7457738;67818358;0.1;;;;;;125.1;;647.36;;;;1;156.778.053;6.469.626.598
3571;Grenada;Grenada Electricity Services Limited;GRENLEC;206003;2005;Elec - Distribution;3.340.588.455;2.912.288.455;131.571.196;;185;;;83487720;20990422;104478142;0.1067;;;;;;;;;;;;1;1.574.209.976;7.111.956.541
3572;Grenada;Grenada Electricity Services Limited;GRENLEC;206003;2006;Elec - Distribution;36779;32097;151.007.627;;200;;;95638419;40551986;136190405;0.0962;;;;;;;;800;;;;;160.485;755.038.135
